19.06.2023. 00:20:34|INFO |WebSocketMessageBrokerStats|WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 4, active threads = 1, queued tasks = 0, completed tasks = 6]
|19.06.2023. 11:20:58|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/**/*.html', GET] with []
|19.06.2023. 11:20:58|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/auth/confirm-mail', GET] with []
|19.06.2023. 11:20:58|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/**/*.css', GET] with []
|19.06.2023. 11:20:58|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/**/*.js', GET] with []
|19.06.2023. 11:20:59|INFO |ThreadPoolTaskScheduler|Initializing ExecutorService 'messageBrokerTaskScheduler'
|19.06.2023. 11:20:59|INFO |DefaultSecurityFilterChain|Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@71d3dfd5, org.springframework.security.web.context.SecurityContextPersistenceFilter@269a37bc, org.springframework.security.web.header.HeaderWriterFilter@1014c825, org.springframework.web.filter.CorsFilter@7536ef0f, org.springframework.security.web.authentication.logout.LogoutFilter@73136174, com.example.demo.security.TokenAuthenticationFilter@77737e3e, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7c98bac0, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@517f9ba3, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@15311af2, org.springframework.security.web.session.SessionManagementFilter@8829ecd, org.springframework.security.web.access.ExceptionTranslationFilter@54eea16c, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4158b72f]
|19.06.2023. 11:21:04|INFO |Http11NioProtocol   |Starting ProtocolHandler ["https-jsse-nio-8000"]
|19.06.2023. 11:21:06|INFO |TomcatWebServer     |Tomcat started on port(s): 8000 (https) with context path ''
|19.06.2023. 11:21:06|INFO |SimpleBrokerMessageHandler|Starting...
|19.06.2023. 11:21:06|INFO |SimpleBrokerMessageHandler|BrokerAvailabilityEvent[available=true, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@7a213820]]
|19.06.2023. 11:21:06|INFO |SimpleBrokerMessageHandler|Started.
|19.06.2023. 11:21:06|INFO |DemoApplication     |Started DemoApplication in 61.337 seconds (JVM running for 64.536)
|19.06.2023. 11:22:00|INFO |WebSocketMessageBrokerStats|WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0]
|19.06.2023. 11:24:53|INFO |[/]                 |Initializing Spring DispatcherServlet 'dispatcherServlet'
|19.06.2023. 11:24:53|INFO |DispatcherServlet   |Initializing Servlet 'dispatcherServlet'
|19.06.2023. 11:24:53|INFO |DispatcherServlet   |Completed initialization in 330 ms
|19.06.2023. 11:25:07|INFO |UserController      |User successfully logged in fromIP:0:0:0:0:0:0:0:1 HOST:0:0:0:0:0:0:0:1PORT:50090
|19.06.2023. 11:25:08|INFO |UserController      |Logged in user1
|19.06.2023. 11:25:14|INFO |CustomPermissionEvaluator|User  has permission to access this resource
|19.06.2023. 11:25:14|ERROR|ProjectManagerController|Getting all projects for project manager
|19.06.2023. 11:33:06|INFO |UserController      |User successfully logged in fromIP:0:0:0:0:0:0:0:1 HOST:0:0:0:0:0:0:0:1PORT:50193
|19.06.2023. 11:33:07|INFO |UserController      |Logged in user4
|19.06.2023. 11:33:07|INFO |UserController      |Admin found and checked if is initial4
|19.06.2023. 11:35:17|INFO |UserController      |User successfully logged in fromIP:0:0:0:0:0:0:0:1 HOST:0:0:0:0:0:0:0:1PORT:50282
|19.06.2023. 11:35:17|INFO |UserController      |Logged in user1
|19.06.2023. 11:35:20|INFO |CustomPermissionEvaluator|User  has permission to access this resource
|19.06.2023. 11:35:20|ERROR|ProjectManagerController|Getting all projects for project manager
|19.06.2023. 11:36:02|INFO |CustomPermissionEvaluator|User  has permission to access this resource
|19.06.2023. 11:36:03|INFO |ProjectManagerController|Getting all enigneers working on project
|19.06.2023. 11:36:05|INFO |CustomPermissionEvaluator|User  has permission to access this resource
|19.06.2023. 11:36:05|ERROR|ProjectManagerController|Getting all projects for project manager
|19.06.2023. 11:48:20|ERROR|UserController      |email not found
|19.06.2023. 11:48:20|ERROR|UserController      |Admin not found 
|19.06.2023. 11:48:20|INFO |UserController      |New access token successfully created with refresh token
|19.06.2023. 11:48:20|ERROR|UserController      |email not found
|19.06.2023. 11:48:21|INFO |CustomPermissionEvaluator|User  has permission to access this resource
|19.06.2023. 11:48:21|INFO |UserController      |New access token successfully created with refresh token
|19.06.2023. 11:49:00|INFO |UserController      |User successfully logged in fromIP:0:0:0:0:0:0:0:1 HOST:0:0:0:0:0:0:0:1PORT:50881
|19.06.2023. 11:49:01|INFO |UserController      |Logged in user1
|19.06.2023. 11:49:03|INFO |CustomPermissionEvaluator|User  has permission to access this resource
|19.06.2023. 11:49:03|ERROR|ProjectManagerController|Getting all projects for project manager
|19.06.2023. 11:52:00|INFO |WebSocketMessageBrokerStats|WebSocketSession[1 current WS(1)-HttpStream(0)-HttpPoll(0), 2 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(2)-CONNECTED(2)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 15], outboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 6], sockJsScheduler[pool size = 4, active threads = 1, queued tasks = 2, completed tasks = 270]
|19.06.2023. 11:56:47|ERROR|UserController      |email not found
|19.06.2023. 11:56:48|INFO |UserController      |New access token successfully created with refresh token
|19.06.2023. 11:56:48|INFO |CustomPermissionEvaluator|User  has permission to access this resource
|19.06.2023. 11:57:02|INFO |UserController      |New access token successfully created with refresh token
|19.06.2023. 11:57:37|INFO |UserController      |User successfully logged in fromIP:0:0:0:0:0:0:0:1 HOST:0:0:0:0:0:0:0:1PORT:51220
|19.06.2023. 11:57:38|INFO |UserController      |Admin found and checked if is initial4
|19.06.2023. 11:57:38|INFO |UserController      |Logged in user4
|19.06.2023. 11:58:12|INFO |UserController      |User successfully logged in fromIP:0:0:0:0:0:0:0:1 HOST:0:0:0:0:0:0:0:1PORT:51251
|19.06.2023. 11:58:12|INFO |UserController      |Logged in user1
|19.06.2023. 11:58:15|INFO |CustomPermissionEvaluator|User  has permission to access this resource
|19.06.2023. 11:58:15|ERROR|ProjectManagerController|Getting all projects for project manager
|19.06.2023. 11:59:16|INFO |UserController      |Admin found and checked if is initial1
|19.06.2023. 11:59:16|INFO |UserController      |Logged in user1
|19.06.2023. 11:59:17|INFO |UserController      |Logged in user1
|19.06.2023. 11:59:17|INFO |CustomPermissionEvaluator|User  has permission to access this resource
|19.06.2023. 11:59:17|ERROR|ProjectManagerController|Getting all projects for project manager
|19.06.2023. 12:00:05|INFO |SimpleBrokerMessageHandler|Stopping...
|19.06.2023. 12:00:05|INFO |SimpleBrokerMessageHandler|BrokerAvailabilityEvent[available=false, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@7a213820]]
|19.06.2023. 12:00:05|INFO |SimpleBrokerMessageHandler|Stopped.
|19.06.2023. 12:00:06|INFO |ThreadPoolTaskScheduler|Shutting down ExecutorService 'messageBrokerTaskScheduler'
|19.06.2023. 12:00:06|INFO |ThreadPoolTaskExecutor|Shutting down ExecutorService 'brokerChannelExecutor'
|19.06.2023. 12:00:06|INFO |ThreadPoolTaskExecutor|Shutting down ExecutorService 'clientOutboundChannelExecutor'
|19.06.2023. 12:00:06|INFO |ThreadPoolTaskExecutor|Shutting down ExecutorService 'clientInboundChannelExecutor'
|19.06.2023. 12:00:06|INFO |LocalContainerEntityManagerFactoryBean|Closing JPA EntityManagerFactory for persistence unit 'default'
|19.06.2023. 12:00:07|INFO |HikariDataSource    |HikariPool-1 - Shutdown initiated...
|19.06.2023. 12:00:07|INFO |HikariDataSource    |HikariPool-1 - Shutdown completed.
|19.06.2023. 12:08:04|INFO |DemoApplication     |Starting DemoApplication using Java 19.0.1 on DESKTOP-F7BK8MP with PID 7768 (C:\Users\Cvetana\Downloads\https-demo-main\https-demo-main\target\classes started by Cvetana in C:\Users\Cvetana\Downloads\https-demo-main\https-demo-main)
|19.06.2023. 12:08:04|INFO |DemoApplication     |No active profile set, falling back to default profiles: default
|19.06.2023. 12:08:05|INFO |RepositoryConfigurationDelegate|Multiple Spring Data modules found, entering strict repository configuration mode!
|19.06.2023. 12:08:05|INFO |RepositoryConfigurationDelegate|Bootstrapping Spring Data JDBC repositories in DEFAULT mode.
|19.06.2023. 12:08:05|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.AddressRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:08:05|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.BlockedUserRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:08:05|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.CVDocumentRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:08:05|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.EngineerRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:08:05|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.PasswordlessTokenRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:08:05|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.PrivilegeRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:08:05|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.ProjectManagerRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:08:05|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.ProjectRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:08:05|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.ProjectTaskRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:08:05|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.RefreshTokenRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:08:05|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.RegistrationTokenRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:08:05|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.RoleRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:08:05|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.SkillRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:08:05|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.UserRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:08:05|INFO |RepositoryConfigurationDelegate|Finished Spring Data repository scanning in 158 ms. Found 0 JDBC repository interfaces.
|19.06.2023. 12:08:05|INFO |RepositoryConfigurationDelegate|Multiple Spring Data modules found, entering strict repository configuration mode!
|19.06.2023. 12:08:05|INFO |RepositoryConfigurationDelegate|Bootstrapping Spring Data JPA repositories in DEFAULT mode.
|19.06.2023. 12:08:06|INFO |RepositoryConfigurationDelegate|Finished Spring Data repository scanning in 154 ms. Found 14 JPA repository interfaces.
|19.06.2023. 12:08:06|INFO |PostProcessorRegistrationDelegate$BeanPostProcessorChecker|Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@3fa7df1' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
|19.06.2023. 12:08:06|INFO |PostProcessorRegistrationDelegate$BeanPostProcessorChecker|Bean 'methodSecurityConfig' of type [com.example.demo.security.MethodSecurityConfig$$EnhancerBySpringCGLIB$$3ee706e1] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
|19.06.2023. 12:08:06|INFO |PostProcessorRegistrationDelegate$BeanPostProcessorChecker|Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
|19.06.2023. 12:08:07|INFO |TomcatWebServer     |Tomcat initialized with port(s): 8000 (https)
|19.06.2023. 12:08:07|INFO |Http11NioProtocol   |Initializing ProtocolHandler ["https-jsse-nio-8000"]
|19.06.2023. 12:08:07|INFO |StandardService     |Starting service [Tomcat]
|19.06.2023. 12:08:07|INFO |StandardEngine      |Starting Servlet engine: [Apache Tomcat/9.0.45]
|19.06.2023. 12:08:07|INFO |[/]                 |Initializing Spring embedded WebApplicationContext
|19.06.2023. 12:08:07|INFO |ServletWebServerApplicationContext|Root WebApplicationContext: initialization completed in 3258 ms
|19.06.2023. 12:08:07|WARN |JpaBaseConfiguration$JpaWebConfiguration|spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
|19.06.2023. 12:08:08|INFO |LogHelper           |HHH000204: Processing PersistenceUnitInfo [name: default]
|19.06.2023. 12:08:08|INFO |Version             |HHH000412: Hibernate ORM core version 5.4.30.Final
|19.06.2023. 12:08:08|INFO |Version             |HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
|19.06.2023. 12:08:08|INFO |HikariDataSource    |HikariPool-1 - Starting...
|19.06.2023. 12:08:09|INFO |HikariDataSource    |HikariPool-1 - Start completed.
|19.06.2023. 12:08:09|INFO |Dialect             |HHH000400: Using dialect: org.hibernate.dialect.PostgreSQL95Dialect
|19.06.2023. 12:08:09|WARN |AnnotationBinder    |HHH000137: Root entity should not hold a PrimaryKeyJoinColum(s), will be ignored: com.example.demo.model.EngineerProfile
|19.06.2023. 12:08:09|WARN |AnnotationBinder    |HHH000137: Root entity should not hold a PrimaryKeyJoinColum(s), will be ignored: com.example.demo.model.ProjectManagerProfile
|19.06.2023. 12:08:11|INFO |JtaPlatformInitiator|HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
|19.06.2023. 12:08:11|INFO |LocalContainerEntityManagerFactoryBean|Initialized JPA EntityManagerFactory for persistence unit 'default'
|19.06.2023. 12:08:12|INFO |ThreadPoolTaskExecutor|Initializing ExecutorService 'clientInboundChannelExecutor'
|19.06.2023. 12:08:12|INFO |ThreadPoolTaskExecutor|Initializing ExecutorService 'clientOutboundChannelExecutor'
|19.06.2023. 12:08:12|INFO |ThreadPoolTaskExecutor|Initializing ExecutorService 'brokerChannelExecutor'
|19.06.2023. 12:08:14|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/auth/login', POST] with []
|19.06.2023. 12:08:14|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/', GET] with []
|19.06.2023. 12:08:14|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/webjars/**', GET] with []
|19.06.2023. 12:08:14|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/*.html', GET] with []
|19.06.2023. 12:08:14|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='favicon.ico', GET] with []
|19.06.2023. 12:08:14|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/**/*.html', GET] with []
|19.06.2023. 12:08:14|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/auth/confirm-mail', GET] with []
|19.06.2023. 12:08:14|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/**/*.css', GET] with []
|19.06.2023. 12:08:14|INFO |DefaultSecurityFilterChain|Will secure Ant [pattern='/**/*.js', GET] with []
|19.06.2023. 12:08:14|INFO |ThreadPoolTaskScheduler|Initializing ExecutorService 'messageBrokerTaskScheduler'
|19.06.2023. 12:08:15|INFO |DefaultSecurityFilterChain|Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7f088b5c, org.springframework.security.web.context.SecurityContextPersistenceFilter@4ab1693b, org.springframework.security.web.header.HeaderWriterFilter@448c4742, org.springframework.web.filter.CorsFilter@56d189d0, org.springframework.security.web.authentication.logout.LogoutFilter@bedebe9, com.example.demo.security.TokenAuthenticationFilter@711fbcef, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3299e315, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@59c2bf78, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@14941b06, org.springframework.security.web.session.SessionManagementFilter@7f59f4e4, org.springframework.security.web.access.ExceptionTranslationFilter@3123ac1a, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@6e98fd10]
|19.06.2023. 12:08:15|INFO |Http11NioProtocol   |Starting ProtocolHandler ["https-jsse-nio-8000"]
|19.06.2023. 12:08:16|INFO |TomcatWebServer     |Tomcat started on port(s): 8000 (https) with context path ''
|19.06.2023. 12:08:16|INFO |SimpleBrokerMessageHandler|Starting...
|19.06.2023. 12:08:16|INFO |SimpleBrokerMessageHandler|BrokerAvailabilityEvent[available=true, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@407956a5]]
|19.06.2023. 12:08:16|INFO |SimpleBrokerMessageHandler|Started.
|19.06.2023. 12:08:16|INFO |DemoApplication     |Started DemoApplication in 13.413 seconds (JVM running for 17.355)
|19.06.2023. 12:09:15|INFO |WebSocketMessageBrokerStats|WebSocketSession[0 current WS(0)-HttpStream(0)-HttpPoll(0), 0 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(0)-CONNECTED(0)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], outboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 0], sockJsScheduler[pool size = 1, active threads = 1, queued tasks = 0, completed tasks = 0]
|19.06.2023. 12:09:47|INFO |[/]                 |Initializing Spring DispatcherServlet 'dispatcherServlet'
|19.06.2023. 12:09:47|INFO |DispatcherServlet   |Initializing Servlet 'dispatcherServlet'
|19.06.2023. 12:09:47|INFO |DispatcherServlet   |Completed initialization in 113 ms
|19.06.2023. 12:09:49|INFO |UserController      |User successfully logged in fromIP:0:0:0:0:0:0:0:1 HOST:0:0:0:0:0:0:0:1PORT:51670
|19.06.2023. 12:09:50|INFO |UserController      |Logged in user4
|19.06.2023. 12:09:50|INFO |UserController      |Admin found and checked if is initial4
|19.06.2023. 12:10:07|INFO |UserController      |User successfully logged in fromIP:0:0:0:0:0:0:0:1 HOST:0:0:0:0:0:0:0:1PORT:51685
|19.06.2023. 12:10:07|INFO |UserController      |Logged in user1
|19.06.2023. 12:10:12|INFO |CustomPermissionEvaluator|User  has permission to access this resource
|19.06.2023. 12:10:12|ERROR|ProjectManagerController|Getting all projects for project manager
|19.06.2023. 12:16:54|INFO |SimpleBrokerMessageHandler|Stopping...
|19.06.2023. 12:16:54|INFO |SimpleBrokerMessageHandler|BrokerAvailabilityEvent[available=false, SimpleBrokerMessageHandler [org.springframework.messaging.simp.broker.DefaultSubscriptionRegistry@407956a5]]
|19.06.2023. 12:16:54|INFO |SimpleBrokerMessageHandler|Stopped.
|19.06.2023. 12:17:07|INFO |ThreadPoolTaskScheduler|Shutting down ExecutorService 'messageBrokerTaskScheduler'
|19.06.2023. 12:17:07|INFO |ThreadPoolTaskExecutor|Shutting down ExecutorService 'brokerChannelExecutor'
|19.06.2023. 12:17:07|INFO |ThreadPoolTaskExecutor|Shutting down ExecutorService 'clientOutboundChannelExecutor'
|19.06.2023. 12:17:07|INFO |ThreadPoolTaskExecutor|Shutting down ExecutorService 'clientInboundChannelExecutor'
|19.06.2023. 12:17:07|INFO |LocalContainerEntityManagerFactoryBean|Closing JPA EntityManagerFactory for persistence unit 'default'
|19.06.2023. 12:17:08|INFO |HikariDataSource    |HikariPool-1 - Shutdown initiated...
|19.06.2023. 12:17:08|INFO |HikariDataSource    |HikariPool-1 - Shutdown completed.
|19.06.2023. 12:22:25|INFO |DemoApplication     |Starting DemoApplication using Java 19.0.1 on DESKTOP-F7BK8MP with PID 12752 (C:\Users\Cvetana\Downloads\https-demo-main\https-demo-main\target\classes started by Cvetana in C:\Users\Cvetana\Downloads\https-demo-main\https-demo-main)
|19.06.2023. 12:22:25|INFO |DemoApplication     |No active profile set, falling back to default profiles: default
|19.06.2023. 12:22:27|INFO |RepositoryConfigurationDelegate|Multiple Spring Data modules found, entering strict repository configuration mode!
|19.06.2023. 12:22:27|INFO |RepositoryConfigurationDelegate|Bootstrapping Spring Data JDBC repositories in DEFAULT mode.
|19.06.2023. 12:22:27|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.AddressRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:22:27|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.BlockedUserRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:22:27|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.CVDocumentRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:22:27|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.EngineerRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:22:27|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.PasswordlessTokenRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:22:27|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.PrivilegeRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:22:27|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.ProjectManagerRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:22:27|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.ProjectRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:22:27|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.ProjectTaskRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:22:27|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.RefreshTokenRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:22:27|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.RegistrationTokenRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:22:27|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.RoleRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:22:27|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.SkillRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:22:27|INFO |RepositoryConfigurationExtensionSupport|Spring Data JDBC - Could not safely identify store assignment for repository candidate interface com.example.demo.repo.UserRepo. If you want this repository to be a JDBC repository, consider annotating your entities with one of these annotations: org.springframework.data.relational.core.mapping.Table.
|19.06.2023. 12:22:27|INFO |RepositoryConfigurationDelegate|Finished Spring Data repository scanning in 194 ms. Found 0 JDBC repository interfaces.
|19.06.2023. 12:22:27|INFO |RepositoryConfigurationDelegate|Multiple Spring Data modules found, entering strict repository configuration mode!
|19.06.2023. 12:22:27|INFO |RepositoryConfigurationDelegate|Bootstrapping Spring Data JPA repositories in DEFAULT mode.
|19.06.2023. 12:22:27|INFO |RepositoryConfigurationDelegate|Finished Spring Data repository scanning in 218 ms. Found 14 JPA repository interfaces.
|19.06.2023. 12:22:29|INFO |PostProcessorRegistrationDelegate$BeanPostProcessorChecker|Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@22ad1bae' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
